t_s,uy_mass_m
2.805499999999999617e-04,-7.960541195449868984e-08
2.805999999999999901e-04,-7.963203488744445131e-08
2.806499999999999642e-04,-7.966343880029446733e-08
2.806999999999999925e-04,-7.969536320930871664e-08
2.807499999999999666e-04,-7.973641396949819771e-08
2.807999999999999949e-04,-7.977746472968796996e-08
2.808499999999999690e-04,-7.982174901046443138e-08
2.808999999999999973e-04,-7.986614672056261225e-08
2.809499999999999715e-04,-7.990971611642102015e-08
2.809999999999999998e-04,-7.995164307010685459e-08
2.810499999999999739e-04,-7.999090589645222849e-08
2.811000000000000022e-04,-8.002515585469054533e-08
2.811499999999999763e-04,-8.005715087103173485e-08
2.812000000000000046e-04,-8.007954128771890976e-08
2.812499999999999787e-04,-8.009840468663847408e-08
2.813000000000000071e-04,-8.010951761820947369e-08
