t_s,uy_mass_m
1.289999999999999914e-04,-1.754311742486470730e-12
1.291999999999999963e-04,-1.717055701767859551e-12
1.294000000000000011e-04,-1.679799661049242718e-12
1.296000000000000060e-04,-1.597867730483555810e-12
1.297999999999999838e-04,-1.515935799917960586e-12
1.299999999999999886e-04,-1.434003869352359506e-12
1.301999999999999935e-04,-1.352071938786753983e-12
1.303999999999999983e-04,-1.424461057232594617e-12
1.306000000000000032e-04,-1.496850175678122432e-12
1.307999999999999810e-04,-1.569239294123635910e-12
1.309999999999999858e-04,-1.641628412569167158e-12
1.311999999999999907e-04,-1.691175618923790490e-12
1.313999999999999955e-04,-1.740722825278463298e-12
1.316000000000000004e-04,-1.790270031633139540e-12
1.318000000000000053e-04,-1.839817237987808108e-12
1.319999999999999830e-04,-1.746764946830146504e-12
1.321999999999999879e-04,-1.653712655672781966e-12
1.323999999999999927e-04,-1.560660364515420255e-12
1.325999999999999976e-04,-1.467608073358057534e-12
1.328000000000000025e-04,-1.459037635054259836e-12
1.330000000000000073e-04,-1.450467196750284020e-12
1.331999999999999851e-04,-1.441896758446308607e-12
1.333999999999999899e-04,-1.433326320142327944e-12
1.335999999999999948e-04,-1.529010213228109665e-12
1.337999999999999997e-04,-1.624694106313659550e-12
1.340000000000000045e-04,-1.720377999399208223e-12
1.341999999999999823e-04,-1.816061892484749423e-12
1.343999999999999871e-04,-1.782993230648287402e-12
1.345999999999999920e-04,-1.749924568812108714e-12
1.347999999999999969e-04,-1.716855906975925180e-12
1.350000000000000017e-04,-1.683787245139634007e-12
1.352000000000000066e-04,-1.603578518924960284e-12
1.353999999999999843e-04,-1.523369792710299485e-12
1.355999999999999892e-04,-1.443161066495629800e-12
1.357999999999999941e-04,-1.362952340281298177e-12
1.359999999999999989e-04,-1.430455578178535628e-12
1.362000000000000038e-04,-1.497958816075765606e-12
1.363999999999999815e-04,-1.565462053972996190e-12
1.365999999999999864e-04,-1.632965291870186789e-12
1.367999999999999913e-04,-1.682929850689070019e-12
1.369999999999999961e-04,-1.732894409507944162e-12
1.372000000000000010e-04,-1.782858968326822142e-12
1.374000000000000059e-04,-1.832823527145362666e-12
1.375999999999999836e-04,-1.744419582895110690e-12
1.377999999999999885e-04,-1.656015638644851644e-12
1.379999999999999933e-04,-1.567611694394590176e-12
1.381999999999999982e-04,-1.479207750144518337e-12
1.384000000000000031e-04,-1.468205937571653045e-12
1.385999999999999808e-04,-1.457204124998785128e-12
1.387999999999999857e-04,-1.446202312425915595e-12
1.389999999999999905e-04,-1.435200499853302537e-12
1.391999999999999954e-04,-1.527346981590715436e-12
1.394000000000000003e-04,-1.619493463328134393e-12
1.396000000000000051e-04,-1.711639945065541435e-12
1.397999999999999829e-04,-1.803786426802645757e-12
1.399999999999999877e-04,-1.774655276627775256e-12
1.401999999999999926e-04,-1.745524126452902130e-12
1.403999999999999975e-04,-1.716392976278030620e-12
1.406000000000000023e-04,-1.687261826103039960e-12
1.408000000000000072e-04,-1.608840932028451042e-12
1.409999999999999849e-04,-1.530420037953872424e-12
1.411999999999999898e-04,-1.451999143879286536e-12
1.413999999999999947e-04,-1.373578249805064356e-12
